Date,Store,Product,Region,Promotion,Holiday,Sales
2024-07-06,Store_10,Product_A,South,0,0,140.05
2024-07-06,Store_4,Product_A,West,0,0,153.34
2024-07-06,Store_1,Product_B,North,0,0,209.91
2024-07-06,Store_7,Product_A,East,1,0,226.6
2024-07-06,Store_5,Product_A,North,0,0,199.64
2024-07-06,Store_4,Product_G,West,1,0,311.44
2024-07-06,Store_6,Product_G,South,1,0,284.94
2024-07-06,Store_9,Product_F,North,0,0,188.41
2024-07-06,Store_1,Product_F,North,0,0,222.33
2024-07-06,Store_5,Product_F,North,0,0,206.01
2024-07-06,Store_2,Product_H,South,0,0,234.01
2024-07-06,Store_9,Product_C,North,0,0,207.59
2024-07-06,Store_9,Product_H,North,0,0,208.4
2024-07-06,Store_1,Product_G,North,1,0,242.29
2024-07-06,Store_2,Product_A,South,0,0,187.12
2024-07-06,Store_3,Product_F,East,0,0,168.2
2024-07-06,Store_7,Product_G,East,0,0,199.21
2024-07-06,Store_8,Product_D,West,0,0,301.59
2024-07-06,Store_6,Product_E,South,0,0,189.66
2024-07-06,Store_2,Product_E,South,0,0,177.23
2024-07-07,Store_8,Product_G,West,0,0,162.07
2024-07-07,Store_6,Product_E,South,0,0,171.72
2024-07-07,Store_4,Product_D,West,0,0,234.76
2024-07-07,Store_4,Product_C,West,0,0,197.51
2024-07-07,Store_4,Product_B,West,0,0,176.11
2024-07-07,Store_5,Product_H,North,1,0,289.89
2024-07-07,Store_7,Product_A,East,0,0,182.73
2024-07-07,Store_1,Product_A,North,0,0,226.72
2024-07-07,Store_2,Product_A,South,0,0,196.97
2024-07-07,Store_5,Product_F,North,0,0,238.75
2024-07-07,Store_10,Product_C,South,0,0,218.67
2024-07-07,Store_6,Product_F,South,0,0,152.5
2024-07-07,Store_3,Product_H,East,0,0,205.48
2024-07-07,Store_9,Product_A,North,0,0,184.86
2024-07-07,Store_9,Product_D,North,1,0,327.98
2024-07-07,Store_1,Product_F,North,0,0,205.16
2024-07-07,Store_5,Product_C,North,0,0,195.58
2024-07-08,Store_1,Product_D,North,0,0,139.75
2024-07-08,Store_10,Product_C,South,1,0,165.77
2024-07-08,Store_6,Product_H,South,0,0,162.44
2024-07-08,Store_4,Product_H,West,1,0,274.49
2024-07-08,Store_10,Product_H,South,0,0,170.49
2024-07-08,Store_5,Product_A,North,0,0,211.24
2024-07-08,Store_2,Product_G,South,0,0,166.79
2024-07-08,Store_6,Product_C,South,0,0,143.8
2024-07-08,Store_7,Product_A,East,1,0,211.24
2024-07-08,Store_2,Product_C,South,0,0,174.87
2024-07-08,Store_7,Product_F,East,0,0,180.75
2024-07-08,Store_8,Product_F,West,1,0,219.61
2024-07-08,Store_1,Product_F,North,0,0,232.37
2024-07-08,Store_3,Product_H,East,0,0,205.22
2024-07-09,Store_10,Product_F,South,0,0,149.52
2024-07-09,Store_4,Product_E,West,0,0,160.69
2024-07-09,Store_8,Product_H,West,0,0,233.28
2024-07-09,Store_1,Product_D,North,0,0,154.36
2024-07-09,Store_3,Product_F,East,0,0,183.08
2024-07-09,Store_7,Product_A,East,0,0,216.18
2024-07-09,Store_5,Product_G,North,0,0,158.62
2024-07-09,Store_9,Product_E,North,0,0,199.54
2024-07-09,Store_3,Product_D,East,0,0,154.84
2024-07-09,Store_5,Product_A,North,0,0,141.2
2024-07-09,Store_3,Product_C,East,0,0,153.65
2024-07-09,Store_3,Product_H,East,0,0,105.23
2024-07-09,Store_4,Product_F,West,0,0,197.1
2024-07-09,Store_6,Product_E,South,1,0,174.16
2024-07-10,Store_8,Product_D,West,0,0,189.82
2024-07-10,Store_8,Product_C,West,0,0,194.05
2024-07-10,Store_1,Product_F,North,0,0,238.5
2024-07-10,Store_4,Product_G,West,0,0,157.27
2024-07-10,Store_6,Product_G,South,0,0,156.91
2024-07-10,Store_4,Product_C,West,1,0,184.62
2024-07-10,Store_7,Product_E,East,1,0,200.01
2024-07-10,Store_5,Product_F,North,0,0,187.01
2024-07-10,Store_2,Product_D,South,1,0,248.24
2024-07-10,Store_3,Product_A,East,0,0,160.18
2024-07-11,Store_1,Product_H,North,1,0,210.61
2024-07-11,Store_6,Product_E,South,0,0,148.51
2024-07-11,Store_2,Product_G,South,0,0,172.48
2024-07-11,Store_5,Product_B,North,0,0,226.71
2024-07-11,Store_10,Product_H,South,0,0,178.7
2024-07-11,Store_3,Product_A,East,0,0,172.87
2024-07-11,Store_6,Product_A,South,0,0,163.16
2024-07-11,Store_3,Product_C,East,1,0,170.85
2024-07-11,Store_7,Product_B,East,0,0,93.91
2024-07-11,Store_10,Product_D,South,0,0,194.87
2024-07-11,Store_7,Product_F,East,0,0,193.39
2024-07-11,Store_5,Product_G,North,0,0,170.07
2024-07-11,Store_9,Product_H,North,0,0,150.75
2024-07-11,Store_4,Product_D,West,0,0,150.49
2024-07-11,Store_9,Product_E,North,0,0,166.6
2024-07-11,Store_2,Product_H,South,0,0,170.08
2024-07-11,Store_7,Product_E,East,0,0,114.06
2024-07-11,Store_10,Product_F,South,0,0,140.08
2024-07-12,Store_10,Product_A,South,0,0,144.41
2024-07-12,Store_10,Product_D,South,0,0,169.43
2024-07-12,Store_6,Product_A,South,0,0,172.82
2024-07-12,Store_6,Product_D,South,0,0,127.87
2024-07-12,Store_1,Product_E,North,0,0,134.12
2024-07-12,Store_3,Product_G,East,0,0,180.8
2024-07-12,Store_9,Product_D,North,0,0,243.86
2024-07-12,Store_1,Product_C,North,0,0,186.45
2024-07-12,Store_6,Product_F,South,0,0,157.87
2024-07-12,Store_9,Product_G,North,0,0,224.06
2024-07-12,Store_5,Product_D,North,0,0,149.6
2024-07-13,Store_8,Product_E,West,0,0,211.9
2024-07-13,Store_10,Product_A,South,0,0,155.15
2024-07-13,Store_3,Product_H,East,0,0,183.33
2024-07-13,Store_3,Product_A,East,0,0,226.39
2024-07-13,Store_4,Product_G,West,0,0,141.71
2024-07-13,Store_10,Product_F,South,0,0,144.23
2024-07-13,Store_4,Product_E,West,0,0,199.98
2024-07-13,Store_5,Product_C,North,0,0,244.2
2024-07-13,Store_4,Product_H,West,0,0,189.75
2024-07-13,Store_4,Product_F,West,0,0,191.76
2024-07-13,Store_2,Product_G,South,0,0,223.11
2024-07-13,Store_2,Product_A,South,0,0,271.83
2024-07-13,Store_6,Product_B,South,0,0,155.77
2024-07-14,Store_3,Product_E,East,0,0,212.78
2024-07-14,Store_3,Product_G,East,1,0,262.16
2024-07-14,Store_1,Product_G,North,0,0,271.75
2024-07-14,Store_10,Product_G,South,0,0,182.5
2024-07-14,Store_9,Product_E,North,0,0,216.87
2024-07-14,Store_10,Product_B,South,0,0,186.76
2024-07-14,Store_4,Product_D,West,0,0,143.26
2024-07-14,Store_6,Product_C,South,0,0,199.65
2024-07-14,Store_4,Product_C,West,0,0,197.66
2024-07-14,Store_6,Product_B,South,0,0,191.04
2024-07-14,Store_7,Product_B,East,0,0,211.34
2024-07-14,Store_10,Product_F,South,0,0,173.85
2024-07-15,Store_8,Product_B,West,0,0,174.53
2024-07-15,Store_1,Product_C,North,0,0,233.45
2024-07-15,Store_2,Product_A,South,0,0,97.94
2024-07-15,Store_3,Product_G,East,0,0,237.1
2024-07-15,Store_1,Product_G,North,0,0,163.57
2024-07-15,Store_9,Product_C,North,0,0,209.12
2024-07-15,Store_6,Product_A,South,0,0,180.89
2024-07-15,Store_7,Product_D,East,1,0,257.39
2024-07-15,Store_9,Product_H,North,0,0,187.68
2024-07-15,Store_4,Product_E,West,0,0,147.74
2024-07-15,Store_10,Product_G,South,0,0,195.1
2024-07-15,Store_3,Product_H,East,0,0,181.88
2024-07-15,Store_3,Product_A,East,0,0,192.45
2024-07-15,Store_6,Product_C,South,0,0,182.95
2024-07-15,Store_2,Product_E,South,0,0,97.11
2024-07-15,Store_8,Product_E,West,1,0,280.25
2024-07-15,Store_1,Product_A,North,0,0,156.92
2024-07-15,Store_6,Product_G,South,0,0,163.68
2024-07-16,Store_4,Product_D,West,0,0,199.29
2024-07-16,Store_6,Product_B,South,0,0,146.7
2024-07-16,Store_3,Product_F,East,0,0,129.71
2024-07-16,Store_9,Product_D,North,0,0,143.89
2024-07-16,Store_2,Product_F,South,0,0,144.25
2024-07-16,Store_9,Product_B,North,0,0,255.99
2024-07-16,Store_4,Product_E,West,0,0,179.25
2024-07-16,Store_9,Product_F,North,0,0,204.03
2024-07-16,Store_9,Product_H,North,0,0,237.9
2024-07-16,Store_5,Product_B,North,1,0,253.79
2024-07-16,Store_4,Product_H,West,0,0,190.51
2024-07-16,Store_10,Product_C,South,1,0,177.85
2024-07-16,Store_3,Product_G,East,0,0,191.54
2024-07-16,Store_8,Product_A,West,0,0,183.46
2024-07-17,Store_10,Product_D,South,0,0,144.54
2024-07-17,Store_3,Product_D,East,1,0,152.38
2024-07-17,Store_6,Product_A,South,1,0,147.31
2024-07-17,Store_9,Product_D,North,0,0,203.74
2024-07-17,Store_3,Product_G,East,0,0,216.4
2024-07-17,Store_9,Product_B,North,0,0,153.12
2024-07-17,Store_10,Product_H,South,0,0,177.09
2024-07-17,Store_3,Product_H,East,0,0,178.22
2024-07-17,Store_5,Product_A,North,0,0,155.99
2024-07-17,Store_2,Product_C,South,0,0,123.88
2024-07-17,Store_1,Product_D,North,0,0,228.03
2024-07-17,Store_4,Product_G,West,0,0,209.36
2024-07-17,Store_2,Product_D,South,0,0,89.32
2024-07-17,Store_7,Product_E,East,0,0,188.56
2024-07-18,Store_2,Product_A,South,0,0,118.14
2024-07-18,Store_7,Product_E,East,0,0,197.64
2024-07-18,Store_9,Product_F,North,0,0,226.75
2024-07-18,Store_4,Product_A,West,0,0,207.25
2024-07-18,Store_4,Product_B,West,0,0,209.71
2024-07-18,Store_3,Product_H,East,0,0,183.09
2024-07-18,Store_9,Product_E,North,0,0,175.56
2024-07-18,Store_6,Product_E,South,0,0,137.85
2024-07-18,Store_10,Product_C,South,0,0,148.41
2024-07-18,Store_6,Product_A,South,0,0,161.42
2024-07-18,Store_3,Product_D,East,1,0,205.58
2024-07-18,Store_3,Product_F,East,0,0,159.94
2024-07-18,Store_5,Product_A,North,0,0,206.76
2024-07-18,Store_3,Product_C,East,1,0,230.14
2024-07-18,Store_1,Product_C,North,0,0,293.92
2024-07-18,Store_1,Product_B,North,0,0,209.96
2024-07-18,Store_7,Product_D,East,0,0,196.33
2024-07-18,Store_9,Product_G,North,1,0,202.91
2024-07-19,Store_10,Product_B,South,1,0,167.88
2024-07-19,Store_1,Product_F,North,0,0,153.89
2024-07-19,Store_6,Product_E,South,0,0,178.31
2024-07-19,Store_5,Product_F,North,1,0,160.4
2024-07-19,Store_7,Product_C,East,0,0,173.65
2024-07-19,Store_6,Product_F,South,0,0,154.79
2024-07-19,Store_2,Product_B,South,1,0,205.72
2024-07-20,Store_10,Product_F,South,0,0,163.14
2024-07-20,Store_3,Product_C,East,0,0,245.1
2024-07-20,Store_5,Product_D,North,0,0,290.08
2024-07-20,Store_4,Product_E,West,0,0,225.56
2024-07-20,Store_10,Product_H,South,0,0,226.17
2024-07-20,Store_8,Product_G,West,0,0,196.91
2024-07-20,Store_3,Product_B,East,0,0,267.64
2024-07-20,Store_2,Product_A,South,1,0,248.92
2024-07-20,Store_4,Product_A,West,0,0,181.47
2024-07-20,Store_8,Product_D,West,0,0,197.8
2024-07-20,Store_9,Product_B,North,0,0,222.68
2024-07-20,Store_3,Product_A,East,0,0,235.49
2024-07-20,Store_5,Product_H,North,0,0,219.85
2024-07-20,Store_9,Product_C,North,1,0,327.41
2024-07-20,Store_6,Product_C,South,0,0,253.85
2024-07-20,Store_7,Product_E,East,0,0,139.81
2024-07-20,Store_7,Product_A,East,0,0,205.97
2024-07-21,Store_2,Product_E,South,0,0,159.11
2024-07-21,Store_4,Product_A,West,0,0,167.31
2024-07-21,Store_10,Product_F,South,1,0,231.95
2024-07-21,Store_5,Product_D,North,0,0,245.25
2024-07-21,Store_9,Product_D,North,0,0,196.66
2024-07-21,Store_7,Product_C,East,0,0,198.35
2024-07-21,Store_7,Product_F,East,0,0,236.78
2024-07-21,Store_5,Product_B,North,0,0,276.96
2024-07-21,Store_6,Product_B,South,0,0,213.59
2024-07-21,Store_9,Product_F,North,0,0,238.82
2024-07-21,Store_1,Product_B,North,1,0,301.64
2024-07-21,Store_6,Product_D,South,1,0,169.29
2024-07-21,Store_9,Product_H,North,0,0,244.22
2024-07-21,Store_8,Product_A,West,0,0,229.04
2024-07-21,Store_6,Product_C,South,0,0,141.87
2024-07-21,Store_5,Product_G,North,0,0,232.28
2024-07-22,Store_4,Product_B,West,0,0,106.04
2024-07-22,Store_9,Product_A,North,0,0,199.33
2024-07-22,Store_8,Product_G,West,0,0,177.51
2024-07-22,Store_4,Product_A,West,1,0,269.48
2024-07-22,Store_7,Product_G,East,0,0,148.08
2024-07-22,Store_3,Product_C,East,0,0,211.22
2024-07-22,Store_9,Product_F,North,0,0,168.04
2024-07-22,Store_6,Product_B,South,0,0,129.66
2024-07-22,Store_5,Product_E,North,0,0,233.26
2024-07-22,Store_10,Product_G,South,0,0,140.8
2024-07-22,Store_10,Product_A,South,0,0,169.35
2024-07-22,Store_5,Product_H,North,0,0,200.91
2024-07-22,Store_2,Product_F,South,0,0,147.29
2024-07-22,Store_3,Product_A,East,1,0,306.73
2024-07-23,Store_7,Product_D,East,0,0,171.16
2024-07-23,Store_4,Product_H,West,1,0,235.65
2024-07-23,Store_4,Product_F,West,0,0,184.1
2024-07-23,Store_10,Product_B,South,0,0,201.34
2024-07-23,Store_4,Product_D,West,0,0,169.39
2024-07-23,Store_7,Product_B,East,0,0,172.04
2024-07-23,Store_8,Product_F,West,0,0,197.94
2024-07-23,Store_6,Product_D,South,0,0,130.7
2024-07-23,Store_10,Product_D,South,1,0,230.58
2024-07-23,Store_10,Product_E,South,0,0,154.88
2024-07-23,Store_1,Product_B,North,0,0,120.91
2024-07-23,Store_6,Product_A,South,0,0,124.02
2024-07-23,Store_4,Product_B,West,0,0,186.13
2024-07-23,Store_5,Product_E,North,0,0,193.87
2024-07-24,Store_9,Product_E,North,0,0,149.29
2024-07-24,Store_7,Product_F,East,1,0,163.87
2024-07-24,Store_10,Product_A,South,0,0,176.05
2024-07-24,Store_2,Product_F,South,0,0,160.28
2024-07-24,Store_7,Product_B,East,0,0,166.19
2024-07-24,Store_8,Product_A,West,0,0,183.22
2024-07-24,Store_2,Product_G,South,1,0,199.53
2024-07-24,Store_3,Product_B,East,1,0,145.64
2024-07-24,Store_10,Product_B,South,0,0,158.27
2024-07-24,Store_7,Product_D,East,0,0,202.72
2024-07-24,Store_5,Product_F,North,0,0,174.42
2024-07-24,Store_9,Product_B,North,1,0,192.94
2024-07-24,Store_9,Product_C,North,0,0,170.11
2024-07-24,Store_2,Product_D,South,0,0,148.44
2024-07-24,Store_4,Product_C,West,0,0,152.3
2024-07-24,Store_3,Product_G,East,0,0,141.35
2024-07-25,Store_9,Product_E,North,0,0,205.35
2024-07-25,Store_6,Product_G,South,0,0,171.56
2024-07-25,Store_10,Product_B,South,1,0,219.06
2024-07-25,Store_4,Product_G,West,0,0,171.18
2024-07-25,Store_9,Product_F,North,0,0,182.89
2024-07-25,Store_10,Product_H,South,0,0,117.54
2024-07-25,Store_10,Product_C,South,1,0,246.1
2024-07-25,Store_10,Product_F,South,0,0,161.34
2024-07-25,Store_9,Product_G,North,0,0,212.19
2024-07-25,Store_8,Product_D,West,0,0,170.61
2024-07-25,Store_4,Product_B,West,0,0,215.73
2024-07-25,Store_9,Product_A,North,1,0,291.74
2024-07-25,Store_5,Product_B,North,0,0,200.78
2024-07-25,Store_8,Product_B,West,0,0,198.92
2024-07-25,Store_2,Product_H,South,0,0,190.76
2024-07-25,Store_3,Product_F,East,0,0,157.96
2024-07-26,Store_8,Product_A,West,0,0,196.36
2024-07-26,Store_6,Product_D,South,0,0,235.24
2024-07-26,Store_2,Product_C,South,0,0,199.1
2024-07-26,Store_9,Product_C,North,0,0,168.86
2024-07-26,Store_2,Product_A,South,1,0,217.42
2024-07-26,Store_2,Product_B,South,0,0,161.63
2024-07-26,Store_6,Product_E,South,0,0,200.88
2024-07-26,Store_8,Product_C,West,0,0,163.13
2024-07-26,Store_7,Product_A,East,0,0,213.57
2024-07-26,Store_4,Product_C,West,1,0,227.75
2024-07-26,Store_10,Product_F,South,0,0,178.68
2024-07-26,Store_9,Product_H,North,0,0,154.9
2024-07-26,Store_9,Product_A,North,1,0,195.7
2024-07-27,Store_1,Product_D,North,0,0,216.74
2024-07-27,Store_4,Product_A,West,0,0,231.43
2024-07-27,Store_5,Product_H,North,0,0,255.53
2024-07-27,Store_10,Product_C,South,0,0,217.47
2024-07-27,Store_10,Product_G,South,0,0,102.83
2024-07-27,Store_1,Product_F,North,0,0,256.56
2024-07-27,Store_5,Product_A,North,0,0,144.94
2024-07-27,Store_4,Product_D,West,0,0,289.62
2024-07-27,Store_1,Product_B,North,0,0,248.26
2024-07-27,Store_1,Product_C,North,0,0,271.24
2024-07-27,Store_7,Product_G,East,0,0,249.4
2024-07-27,Store_6,Product_B,South,0,0,240.97
2024-07-28,Store_4,Product_C,West,0,0,241.53
2024-07-28,Store_8,Product_C,West,0,0,226.12
2024-07-28,Store_2,Product_E,South,1,0,195.67
2024-07-28,Store_8,Product_A,West,0,0,253.0
2024-07-28,Store_9,Product_B,North,0,0,177.06
2024-07-28,Store_3,Product_A,East,0,0,206.54
2024-07-28,Store_5,Product_C,North,0,0,249.88
2024-07-28,Store_10,Product_F,South,0,0,205.28
2024-07-28,Store_9,Product_G,North,0,0,232.06
2024-07-28,Store_2,Product_D,South,0,0,133.08
2024-07-29,Store_5,Product_G,North,1,0,249.98
2024-07-29,Store_10,Product_H,South,0,0,165.74
2024-07-29,Store_1,Product_B,North,0,0,207.22
2024-07-29,Store_7,Product_A,East,0,0,161.83
2024-07-29,Store_3,Product_D,East,1,0,215.06
2024-07-29,Store_6,Product_E,South,0,0,159.71
2024-07-29,Store_8,Product_A,West,0,0,181.8
2024-07-29,Store_9,Product_C,North,0,0,181.01
2024-07-29,Store_2,Product_D,South,0,0,103.49
2024-07-29,Store_5,Product_E,North,0,0,227.64
2024-07-29,Store_10,Product_C,South,0,0,195.5
2024-07-29,Store_9,Product_E,North,0,0,248.27
2024-07-29,Store_9,Product_D,North,0,0,185.44
2024-07-29,Store_9,Product_H,North,0,0,135.06
2024-07-29,Store_9,Product_B,North,0,0,208.93
2024-07-29,Store_10,Product_G,South,1,0,220.38
2024-07-29,Store_5,Product_C,North,1,0,265.0
2024-07-29,Store_3,Product_B,East,1,0,209.05
2024-07-30,Store_4,Product_E,West,0,0,150.7
2024-07-30,Store_8,Product_E,West,1,0,243.94
2024-07-30,Store_7,Product_D,East,0,0,166.78
2024-07-30,Store_1,Product_A,North,0,0,150.95
2024-07-30,Store_2,Product_G,South,0,0,195.5
2024-07-30,Store_8,Product_F,West,0,0,198.14
2024-07-30,Store_2,Product_F,South,1,0,175.54
2024-07-30,Store_4,Product_D,West,0,0,135.48
2024-07-30,Store_1,Product_C,North,0,0,165.0
2024-07-30,Store_9,Product_G,North,0,0,190.31
2024-07-30,Store_10,Product_H,South,0,0,107.78
2024-07-30,Store_5,Product_A,North,0,0,164.23
2024-07-30,Store_3,Product_E,East,0,0,168.92
2024-07-30,Store_6,Product_C,South,0,0,125.95
2024-07-30,Store_4,Product_C,West,0,0,204.95
2024-07-30,Store_2,Product_B,South,1,0,192.16
2024-07-30,Store_7,Product_A,East,0,0,137.11
2024-07-31,Store_10,Product_G,South,0,0,166.94
2024-07-31,Store_9,Product_G,North,0,0,190.53
2024-07-31,Store_10,Product_E,South,0,0,137.26
2024-07-31,Store_5,Product_A,North,0,0,171.94
2024-07-31,Store_8,Product_G,West,1,0,217.57
2024-07-31,Store_2,Product_D,South,0,0,194.31
2024-07-31,Store_6,Product_B,South,1,0,184.0
2024-07-31,Store_9,Product_C,North,0,0,172.14
2024-08-01,Store_2,Product_D,South,0,0,224.78
2024-08-01,Store_8,Product_B,West,1,0,254.4
2024-08-01,Store_5,Product_C,North,0,0,188.95
2024-08-01,Store_9,Product_D,North,1,0,293.73
2024-08-01,Store_10,Product_F,South,0,0,188.54
2024-08-01,Store_1,Product_D,North,0,0,238.54
2024-08-01,Store_4,Product_F,West,0,0,152.85
2024-08-01,Store_8,Product_D,West,1,0,207.0
2024-08-01,Store_3,Product_G,East,0,0,236.83
2024-08-01,Store_7,Product_C,East,0,0,195.78
2024-08-01,Store_9,Product_H,North,0,0,255.74
2024-08-02,Store_10,Product_D,South,1,0,198.47
2024-08-02,Store_4,Product_D,West,1,0,244.55
2024-08-02,Store_4,Product_B,West,0,0,205.71
2024-08-02,Store_3,Product_E,East,0,0,198.29
2024-08-02,Store_8,Product_G,West,0,0,182.71
2024-08-02,Store_1,Product_B,North,0,0,208.05
2024-08-02,Store_5,Product_A,North,0,0,197.8
2024-08-02,Store_10,Product_H,South,0,0,188.8
2024-08-02,Store_8,Product_B,West,0,0,209.03
2024-08-02,Store_6,Product_D,South,0,0,204.48
2024-08-02,Store_2,Product_A,South,1,0,274.97
2024-08-02,Store_8,Product_H,West,0,0,267.71
2024-08-02,Store_5,Product_B,North,0,0,254.7
2024-08-02,Store_3,Product_C,East,0,0,189.65
2024-08-02,Store_9,Product_C,North,0,0,203.08
2024-08-02,Store_10,Product_A,South,0,0,207.69
2024-08-02,Store_7,Product_C,East,0,0,190.39
2024-08-02,Store_6,Product_H,South,1,0,266.78
2024-08-03,Store_10,Product_F,South,1,0,231.11
2024-08-03,Store_10,Product_A,South,0,0,239.38
2024-08-03,Store_1,Product_H,North,0,0,285.06
2024-08-03,Store_2,Product_G,South,0,0,143.11
2024-08-03,Store_8,Product_E,West,0,0,190.86
2024-08-03,Store_9,Product_A,North,0,0,358.17
2024-08-03,Store_10,Product_E,South,0,0,186.3
2024-08-03,Store_5,Product_G,North,0,0,295.65
2024-08-03,Store_3,Product_F,East,0,0,221.97
2024-08-03,Store_6,Product_D,South,0,0,263.5
2024-08-03,Store_7,Product_H,East,0,0,183.05
2024-08-03,Store_9,Product_E,North,0,0,228.15
2024-08-03,Store_3,Product_D,East,0,0,173.16
2024-08-03,Store_8,Product_B,West,0,0,198.69
2024-08-03,Store_1,Product_G,North,0,0,213.69
2024-08-03,Store_8,Product_D,West,0,0,267.93
2024-08-04,Store_3,Product_H,East,0,0,313.87
2024-08-04,Store_8,Product_A,West,0,0,273.13
2024-08-04,Store_6,Product_D,South,1,0,313.09
2024-08-04,Store_3,Product_D,East,0,0,198.68
2024-08-04,Store_4,Product_E,West,0,0,281.85
2024-08-04,Store_5,Product_E,North,0,0,265.64
2024-08-04,Store_8,Product_H,West,0,0,292.72
2024-08-04,Store_7,Product_A,East,0,0,191.47
2024-08-04,Store_9,Product_F,North,0,0,242.95
2024-08-04,Store_7,Product_E,East,0,0,259.66
2024-08-04,Store_10,Product_G,South,0,0,263.08
2024-08-04,Store_1,Product_A,North,1,0,341.88
2024-08-04,Store_1,Product_C,North,1,0,390.86
2024-08-04,Store_9,Product_E,North,0,0,266.11
2024-08-04,Store_5,Product_B,North,0,0,319.94
2024-08-05,Store_1,Product_H,North,0,0,272.57
2024-08-05,Store_2,Product_B,South,1,0,228.15
2024-08-05,Store_7,Product_B,East,1,0,165.01
2024-08-05,Store_4,Product_D,West,0,0,237.48
2024-08-05,Store_6,Product_C,South,0,0,226.29
2024-08-05,Store_6,Product_E,South,0,0,210.92
2024-08-05,Store_3,Product_F,East,0,0,232.05
2024-08-05,Store_4,Product_G,West,0,0,187.86
2024-08-05,Store_5,Product_A,North,0,0,196.55
2024-08-05,Store_8,Product_E,West,0,0,226.37
2024-08-05,Store_2,Product_A,South,1,0,275.94
2024-08-05,Store_3,Product_G,East,0,0,269.74
2024-08-05,Store_6,Product_D,South,0,0,204.88
2024-08-05,Store_10,Product_H,South,0,0,186.62
2024-08-05,Store_5,Product_G,North,0,0,159.75
2024-08-05,Store_9,Product_H,North,0,0,213.53
2024-08-05,Store_6,Product_B,South,0,0,215.65
2024-08-05,Store_7,Product_H,East,1,0,224.19
2024-08-05,Store_6,Product_F,South,0,0,219.51
2024-08-05,Store_7,Product_F,East,1,0,231.97
2024-08-05,Store_1,Product_A,North,0,0,175.46
2024-08-06,Store_2,Product_G,South,0,0,176.54
2024-08-06,Store_2,Product_B,South,0,0,170.18
2024-08-06,Store_3,Product_A,East,0,0,224.32
2024-08-06,Store_7,Product_A,East,0,0,178.9
2024-08-06,Store_1,Product_D,North,0,0,177.72
2024-08-06,Store_6,Product_F,South,0,0,206.13
2024-08-06,Store_5,Product_H,North,0,0,226.58
2024-08-06,Store_7,Product_H,East,1,0,263.03
2024-08-06,Store_4,Product_G,West,1,0,299.08
2024-08-06,Store_8,Product_E,West,0,0,128.14
2024-08-06,Store_9,Product_A,North,1,0,261.23
2024-08-06,Store_6,Product_B,South,0,0,248.46
2024-08-07,Store_10,Product_E,South,0,0,170.9
2024-08-07,Store_6,Product_D,South,0,0,170.7
2024-08-07,Store_1,Product_E,North,0,0,198.41
2024-08-07,Store_2,Product_D,South,0,0,186.67
2024-08-07,Store_8,Product_F,West,0,0,196.47
2024-08-07,Store_9,Product_A,North,0,0,233.6
2024-08-07,Store_9,Product_E,North,0,0,199.04
2024-08-07,Store_9,Product_G,North,0,0,229.69
2024-08-07,Store_7,Product_B,East,0,0,203.54
2024-08-07,Store_4,Product_F,West,0,0,188.62
2024-08-07,Store_5,Product_F,North,0,0,278.51
2024-08-07,Store_1,Product_F,North,0,0,244.99
2024-08-07,Store_5,Product_A,North,0,0,228.46
2024-08-07,Store_8,Product_A,West,0,0,182.72
2024-08-07,Store_1,Product_H,North,0,0,179.51
2024-08-08,Store_5,Product_A,North,0,0,213.08
2024-08-08,Store_3,Product_G,East,0,0,191.78
2024-08-08,Store_5,Product_C,North,0,0,192.03
2024-08-08,Store_10,Product_G,South,0,0,170.98
2024-08-08,Store_9,Product_F,North,0,0,249.11
2024-08-08,Store_10,Product_H,South,0,0,177.84
2024-08-08,Store_7,Product_F,East,1,0,252.72
2024-08-08,Store_2,Product_E,South,0,0,135.84
2024-08-08,Store_9,Product_D,North,0,0,190.42
2024-08-08,Store_3,Product_E,East,0,0,147.99
2024-08-08,Store_2,Product_D,South,0,0,150.4
2024-08-08,Store_5,Product_G,North,1,0,204.34
2024-08-08,Store_10,Product_A,South,0,0,192.45
2024-08-08,Store_8,Product_E,West,0,0,231.43
2024-08-08,Store_5,Product_F,North,0,0,234.21
2024-08-09,Store_9,Product_H,North,0,0,244.36
2024-08-09,Store_4,Product_H,West,0,0,159.52
2024-08-09,Store_1,Product_G,North,0,0,214.95
2024-08-09,Store_9,Product_E,North,0,0,243.72
2024-08-09,Store_3,Product_A,East,0,0,218.09
2024-08-09,Store_8,Product_H,West,0,0,183.48
2024-08-09,Store_6,Product_A,South,0,0,174.21
2024-08-09,Store_7,Product_B,East,0,0,158.64
2024-08-09,Store_9,Product_C,North,0,0,265.19
2024-08-09,Store_10,Product_E,South,0,0,208.68
2024-08-09,Store_2,Product_E,South,0,0,218.27
2024-08-09,Store_7,Product_G,East,1,0,246.15
2024-08-10,Store_8,Product_H,West,0,0,221.2
2024-08-10,Store_9,Product_E,North,0,0,264.18
2024-08-10,Store_4,Product_G,West,0,0,340.1
2024-08-10,Store_3,Product_F,East,0,0,245.59
2024-08-10,Store_10,Product_C,South,0,0,261.95
2024-08-10,Store_4,Product_H,West,0,0,299.63
2024-08-10,Store_1,Product_B,North,0,0,257.94
2024-08-10,Store_6,Product_B,South,0,0,160.97
2024-08-10,Store_3,Product_E,East,0,0,248.61
2024-08-10,Store_6,Product_E,South,1,0,306.87
2024-08-10,Store_9,Product_C,North,0,0,278.73
